店铺id,用户名称,评论,星级,时间
169324146,fhA760097235,不好喝，好了乌龙奶茶，要非冰，店员居然做了常温的，奶茶味道很淡，没什么味道，总之不推荐,10,1.53E+12
169324146,KyO481854356,没有直接在店里买的好喝，味道也淡，之前在店里买过一次，才再次团购的，但是很失望，不好喝,10,1.53E+12
169324146,匿名用户,【口味】第一次试这个牌子的奶茶，不咋滴！不大杯，又贵，口味又不是很好！加的奶盖也不多→_→还不如买一点点的奶茶，口感怎么也比这个好！,10,1.53E+12
169324146,卓萱栗,蛮喜欢的，,40,1.53E+12
169324146,箭頭哥,嗯，挺好喝的，就是美团搞的促销挺便宜的。,30,1.53E+12
169324146,匿名用户,真的很一般！没有浓郁的口感 珍珠完全没味道,30,1.53E+12
169324146,匿名用户,还行吧，味道过得去。。。。。。,30,1.53E+12
169324146,匿名用户,还不错，关键包装上还是有待加强。打包的话不留神就会撒出来,30,1.53E+12
169324146,匿名用户,emmm 珍珠太硬了 好像不是奶茶吧 是奶 有点太甜了 不想买第二次了 失望�,20,1.53E+12
169324146,小选LLX,没有奶盖的，没有奶盖，没有奶盖，重要的事情说三遍,30,1.53E+12
169324146,馒头羊,还不错,40,1.53E+12
169324146,匿名用户,第二次买，位置地铁口，方便。价格比较实惠，味道还不错,30,1.53E+12
169324146,Fit146169615,唉～感觉我买的脏脏茶是失败的作品，跟普通奶茶一样，还有一丝酸酸的，前一位明明跟我点的一样，看着明显不同啊。看到她的我觉得很好看，服务员拿给我，瞬间不想喝了。。。。,20,1.53E+12
169324146,鈴钰,味道不错珍珠不会硬，第一口未搅拌会感觉太甜一点。,30,1.53E+12
169324146,箭頭哥,很不错，下次再光顾,40,1.53E+12
169324146,okO487704516,表面优惠，性价比不高。同样是10元隔壁58°c能买大杯的珍珠奶茶这里就是小杯的珍珠红茶奶,20,1.53E+12
169324146,vanillamin_wu,不错，,40,1.53E+12
169324146,Emilykey,不是一般难喝，没有第二次了。。。。。,20,1.53E+12
169324146,odq119992189,很好喝的，就是有点腻，环境很好，叻,40,1.53E+12
169324146,匿名用户,脏脏茶珍珠好硬，还不如一般其他的,20,1.53E+12
169324146,晨曦5904440736,味道不错，就是没有写问题有点可惜了,40,1.53E+12
169324146,PTw562774403,一般吧！木有很好，但是也不会难喝～,20,1.53E+12
169324146,mg的love,我觉得腻了一点，不过脏脏茶是这样的，他家味道不错，值得推选,40,1.53E+12
169324146,一条闲魚,服务挺好，选了杯不怎么好喝的，给自己一锤，哈哈哈哈哈哈,30,1.53E+12
169324146,zTv319440374,买的那天下雨，路上比较颠簸。可能是没密封好吧！茶奶撒了一点。,40,1.53E+12
169324146,吃吃货l,这个美团的9.9活动***的没有什么四选一 乱给的差评,10,1.53E+12
175222502,匿名用户,【口味】奥利奥抹茶，挺好喝的，味道刚刚好。 【服务】不知是不是因为是团购的，价格比较便宜，商家态度比较差！,30,1.55E+12
175222502,匿名用户,【环境】不错 【口味】还是奥利奥抹茶好 #奥利奥抹茶#,30,1.55E+12
175222502,KwZ844162461,可以，第一次试，新鲜感！不过很大一杯 一杯奶茶，写上自己的问题，当奶茶做好端上，揭开茶盖就有答案——这是3月起答案奶茶借以爆红的“答案+茶”新玩法。说新玩法也不尽然，毕竟茶饮业内创意层出不穷，作为主流消费群的年轻人又容易“喜新厌旧”，至少，原答案奶茶的玩法虽不至于过时，至少也让年轻市场产生了一定的审美疲劳.......,30,1.54E+12
175222502,二戒SANMA,味道还不如上学期好喝，觉得有点不新鲜的感觉,10,1.54E+12
175222502,mlv756196338,挺可以的位置比较明显一下子就找到了,40,1.53E+12
175222502,匿名用户,挺好的啊，好喝，冷得够爽！夏天必备！,40,1.53E+12
175222502,七Chi,冰放太多了，喝起来味道淡了很多。,20,1.53E+12
175267193,Rzn757825388喵,去时尚天河逛街的时候想喝奶茶，刚好想起之前有买过一张这边的券。时尚天河里面的奶茶店特别多，走几步就有一家。去的时候还有几个人在等着了，服务员态度一般般对我们好像没有对其他顾客那么热情，服务员一直在给其他顾客推销可以问问题写答案什么的。奶茶味道不过不失，没有特别之处。,40,1.54E+12
175267193,匿名用户,小哥哥还不错哦…服务态度好……,30,1.55E+12
175267193,匿名用户,还可以吧…网红奶茶………………,30,1.55E+12
175267193,nananiki,太难喝了，奶茶都是粉末，不推荐奶茶 【口味】 #红柚柳橙奶盖# #青桔柠檬奶盖# #金桔凤梨奶盖# #柠檬红石榴奶盖#,10,1.54E+12
175267193,匿名用户,一般般，非要十二个字，就一般般，很正常。不太推荐的那种,30,1.54E+12
175267193,calli向阳,�Answer Tea答案茶� 哈哈哈这是一杯可以占卜的茶… 遇到一些问题不知如何抉择的时候，随意间给的答案可能可以给你一些意见，哈哈挺好的！ 这家店现在越来越多的分店了，特别是体育西路这一带…据我所知在天河南，六运小区这里就有三家！ 团购的是一杯奶茶系列饮品，茉莉小可爱奶茶☕️，只是奶茶，不包含奶盖哦！如果你要奶盖就再➕一元钱�就可以了！奶盖才能占卜，给答案，答案是浮现在奶盖那里的。,30,1.53E+12
175267193,pUC463449173,不好喝，味道一般，网购区别对待？答案在哪……�,30,1.54E+12
175267193,nhB926445013,说不加冰，转眼就加了，味道一般,20,1.54E+12
175267193,匿名用户,听说可以占卜所以一直想试，碰巧看到美团有优惠就买了，这款是奶茶加爆珠，可以另外加奶盖，珍珠等配料，每样1元。得知只有奶盖才可以占卜，就选了奶盖，其实就是写个问题，然后店员用电脑打印出答案而已，而且我用粤语写，估计店员理解不了意思，出来的答案答非所问的。可能其他茶会好喝吧，但这款一般。,20,1.53E+12
175267193,匿名用户,不好喝。百香果也只剩籽没有肉，可能是不够新鲜？。这就算了,就是冲着提问去的，只有个表情包，还不知道那想说什么。一点都不占卜。但小哥哥人还是很nice的，把伞忘记了，还有帮忙收起来,40
175267193,匿名用户,腻到不行  喝到一半就扔了 不好喝不好喝,20,1.54E+12
175267193,rxQ127837080,味道很不错，奶味很足，爆珠也很清爽,40,1.54E+12
175267193,bby911059946,爆珠很好吃,40,1.53E+12
175267193,lvzuoji,一般般吧！都是这样的。。。。。,30,1.53E+12
175267193,PuloveJuan,答案能积极些吗？问的的问题别人也只想要肯定的答案,10,1.53E+12
175267193,sBf767598391,一般般，喝到一半就倒了……。。,20,1.53E+12
175267193,adX725364863,不好喝,20,1.53E+12
175267193,RGX300767172,西柚乌龙奶盖好难喝,10,1.53E+12
175267193,爱～国～者,好喝,40,1.53E+12
175267193,雪夏天,出品速度一般，服务态度好，值得推荐,40,1.53E+12
175267193,匿名用户,还可以吧，那个爆珠久一点就不好了,40,1.53E+12
175267193,崇拜周星弛,奶味新鲜好喝里面有小爆爆珠酸甜的,30,1.53E+12
177556891,肖健双,环境差，服务差，本来座位就不多，那些没有消费的人也可以坐在那，甚至肆无忌惮的吸烟、服务员都视若无睹 ，不敢再去这种地方消费,10,1.55E+12
177556891,匿名用户,不好喝，很一般。态度差 服务还不好。,20,1.55E+12
177556891,Lst143147371,這奶茶有點甜，,40,1.55E+12
177556891,嘎啦嘎啦waiting.,想深圳了，不错，第一次喝答案奶茶,30,1.54E+12
177556891,匿名用户,第一次来这家店，以前是皇茶，同事们点了紫色恋人，颜色鲜艳抢眼，属于视觉系气泡饮，口感酸甜可口，气泡感还算强烈，天气热还可以有提神的作用。我点的是奶茶3兄弟，奶茶香料的味道太重，里面的用料感觉也是廉价品，椰果很硬，布丁不软，只剩服务员亲切的态度是可以加分的了！,20,1.53E+12
177556891,嘎啦嘎啦waiting.,还不错哟，现在已经回老家了，好想再跑去深圳喝喝,30,1.54E+12
177779235,匿名用户,环境还不错  关键是小哥哥服务态度不错！很赞！,40,1.55E+12
177779235,mmmbao,服务不错，味道还可以。份量也十足,30,1.55E+12
177779235,mmmbao,服务很不错，味道还可以。。。。,30,1.55E+12
181472553,Ady小鱼儿,一般般吧，跟以前吃的答案味道不太一样,20,1.56E+12
181472553,忘了，以有的痛,珍珠好硬 味道好不错,40,1.56E+12
181472553,新未来,味道不错，速度也可以,40,1.55E+12
181472553,新未来,味道不错，速度可以,40,1.55E+12
181472553,kQV593233216,虽然便宜，但是真的没味道，6块钱买了杯热水，而且点的是少冰！！！唯一个差评，不是挑剔，是这杯连6块钱都对不起,10,1.55E+12
181472553,小姨妈麻麻,奶茶味比较淡，不是喜欢喝的那种味吧,30,1.55E+12
181472553,小南瓜男护士,喝的味道跟喝水差不多，没有什么奶茶的味道。稀释的太淡了,10,1.55E+12
181472553,PUo146986432,食物中毒。。。。。。。。。。。。。。。。。。。。。。。。 #福满多奶霸茶#,10,1.55E+12
181472553,rvL31102428,好喝，实惠，服务也好！,40,1.55E+12
181472553,疯女子猫果,假的答案茶吧  店铺条件好差  简直脏乱差 而且店铺的价格也跟团购上标得原价不一样,20,1.54E+12
181472553,匿名用户,真的不好喝，本来是看两个小妹不容易的，不发表评价，但是不发出来小妹都不知道自己煮的珍珠波霸什么样，根本都没熟，一点也不开心，纵横奶茶这么久，第一次喝没煮熟的珍珠波霸，实在伤我心。放图大家可以看下。,10,1.54E+12
181472553,匿名用户,奶茶很不错，店里的小姐姐人很好，店里干净整洁。就是里面的波霸个人吃着有点硬，真的太太太有嚼劲儿了。开门做生意也不容易，好评。,40,1.54E+12
181472553,依柔yoyo,一款会给你心中的疑问解答的答案茶，很特别。,40,1.54E+12
181472553,匿名用户,不那么好喝，全是兑出来的，不是鲜榨的，水果茶图片有误导人嫌疑，而且详情标的价格跟店内实际价格是两回事。,20,1.54E+12
181472553,小姨妈麻麻,不错,40,1.54E+12
187161165,小超JeungCho,很好喝，秒杀价也很优惠。卖相也很好,40,1.55E+12
187161165,FGu358928689,服务好，茶好，环境好。一切都是好。,40,1.55E+12
187161165,Kfs853025798,【口味】因为草莓不是新鲜的  口感一般。,20,1.55E+12
187161165,lZs549334018,很不错就是奶盖我个人觉得不够多,40,1.55E+12
187161165,GcJ470639989,什么垃圾，我买了两份。要了一杯，竟然给我两份都刷了。本来今天再去刷另外一份，没了，坑吧,10,1.55E+12
192523962,fHZ891925744,小吃超级好吃呢,40,1.55E+12
192523962,匿名用户,味道不错啊,40,1.55E+12
175358407,gqF719870735,还 【口味】喜欢可以 【环境】太小 【服务】还行,30,1.55E+12
175358407,DL42330763,店铺门口招牌不明显（建议门口LED灯换个醒目的颜色）以至于找了几圈才发现�店里还有玩弹珠游戏  我那妹子玩的不亦乐乎（今年能脱单吗？可以）来吧，喝杯奶茶有你要的答案,30,1.53E+12
175358407,晓展锅,味道还可以，位置也不算特别难找，用美团券价格挺便宜的,30,1.53E+12
175358407,匿名用户,刚好在公司旁边，直接美团去购买，满满西柚味，有一点点皮的苦味可以接受,40,1.53E+12
175358407,晓展锅,味道不错，等的时间也不长，就是没那个写答案什么的，感觉不是很正宗,30,1.53E+12
175358407,KAs661187116,喝过很多奶茶，但唯独答案奶茶第一次，今天我找到了答案，以后指定你了！,40,1.53E+12
175358407,KtR384225175,爱喝奶茶的小哥哥小姐姐们  值得来一杯��,40,1.53E+12
175358407,Sxe933227960,气泡芒果甜到有点腻。,20,1.53E+12
175358407,VHf24531425,味道不错。值得捧场。环境优雅。值得大家过来品尝。,40,1.53E+12
180035130,匿名用户,火了一段时间，不火了！感受了一下答案茶，随便写个想问的问题，后续尝尝茶的味道。特别一般！不好喝！ #白桃乌龙#,10,1.54E+12
180035130,匿名用户,忘记啥时候买的了，还可以,40,1.54E+12
180035130,jnF885212156,喝过最难喝的水果茶 不是新鲜水果 真是分钱分货 那个水不是一股发霉水果味道,10,1.54E+12
180035130,匿名用户,巨难喝，喝了一口直接扔垃圾桶。,10,1.54E+12
186313724,loM861939677,服务还好吧接受美团购买，奶茶超大杯。,30,1.55E+12
186313724,wandoubi,还不错，就是味道一般，茶味不重。,30,1.54E+12
186313724,动感超人的动感,在大新A口附近，我是吃完饭回来觉得口渴想嚼珍珠就去这里尝尝鲜的。 【口味】珍珠不够软，应该是早上煲好的吧� 。是黑珍珠哦还好啦哈哈 【环境】我坐在靠便利贴的这边，小姐姐挺好看的！不是很大但能坐十多个人吧？ 【服务】nice,40,1.53E+12
186313724,AYU805203088,还行吧！比较实惠，味道也还可以，,30,1.53E+12
170609379,匿名用户,好喝,40,1.54E+12
187811565,大晶晶jzf,还可以，喜欢哪个玫瑰味道。。。。,30,1.55E+12
187811565,IOf620165646,不能因为团购就瞎糊弄吧！超级难喝。还不如自己在家泡的,10,1.55E+12
182117373,uwd13752370247,带宝宝来玩的，店员态度都很不错,40,1.54E+12
182117373,LiuBaby劉,挺好的呀，喜欢百香果的味道非常奶思,40,1.56E+12
182117373,LiuBaby劉,总体不错，奶盖太甜了，后来再去的时候都要薄一层。环境挺好的。 #柠檬草莓奶盖#,30,1.55E+12
182117373,zWh882861118,还可以吧！,40,1.55E+12
182117373,翡翠娇娃753,茉莉小可爱！可以有橙粒，颗颗爆汁的口感还挺有趣！ #茉莉小可爱茶奶#,30,1.55E+12
182117373,吉艾娜,服务态度差 问啥 表示却头晕的样子 真让人无语了 你们看着办吧 下次我不会再来,10,1.54E+12
180547700,春分秋立夏至,还可以╮(￣▽￣)╭，挺不错，蓝莓爆爆珠好喝 #答案布丁奶茶# #答案红豆奶茶#,20,1.54E+12
180547700,星灵美团,强烈推荐,40,1.54E+12
180547700,fVX941260655,团购超级划算 可能在做活动吧 在创新大厦负一楼 也不算难找 老板态度特别好 等的时候还送我月饼吃,40,1.54E+12
177531948,匿名用户,还可以吧 团购价格很便宜 有机会再来,40,1.55E+12
177531948,疯子的神经,奶茶味道很淡，像喝一杯白开水加奶茶粉一样，应该是个新店，是一个小姐姐，一个人做的，不得不说说这个小姐姐，不注意，注意看都像是一个初中小妹妹来打暑假工的，真的长的太年轻啦，扯远啦，感觉也没网上说的可以写问题，求回答的服务呀，唉，这味道，不行,20,1.54E+12
